,ta,U,V,ws,hm,vs,pm
2020-05-18 07:00:00,18.0,-1.8369701987210294e-16,-1.0,0.0,96.1,1700.0,108.0
2020-05-18 08:00:00,19.1,0.3987490689252463,-0.917060074385124,0.9,86.9,2250.0,96.0
2020-05-18 09:00:00,20.6,-0.6832737736807989,0.7301622766207526,2.3,78.8,2990.0,95.0
2020-05-18 10:00:00,22.1,-0.9573194975320674,0.2890317969444717,1.7,68.5,4420.0,86.0
2020-05-18 11:00:00,22.8,0.2588190451025208,0.9659258262890684,1.9,63.0,5310.0,73.0
2020-05-18 12:00:00,24.6,-0.2957080500440464,0.955278362122344,4.7,57.4,8210.0,61.0
2020-05-18 13:00:00,25.7,-0.4570979270586939,0.8894163732912976,4.4,54.7,9510.0,58.0
2020-05-18 14:00:00,26.0,-0.3842953226598036,0.9232102171129808,7.7,49.6,12180.0,55.0
2020-05-18 15:00:00,25.5,-0.2062041853966297,0.9785089851017784,6.5,50.0,14110.0,51.0
2020-05-18 16:00:00,17.6,-0.3583679495453003,0.9335804264972016,1.7,94.5,390.0,16.0
2020-05-18 17:00:00,17.3,0.4725507648690538,0.8813034520649922,1.4,97.2,20530.0,23.0
2020-05-18 18:00:00,16.1,0.9999862922474267,-0.0052359638314197,3.8,96.5,2190.0,18.0
2020-05-18 19:00:00,15.5,0.4162807922604011,0.9092361090470684,0.6,97.8,3030.0,13.0
2020-05-18 20:00:00,14.4,0.992546151641322,0.1218693434051474,4.9,97.5,8170.0,22.0
2020-05-18 21:00:00,13.1,0.9884938868086834,-0.151260820247219,3.6,96.9,7230.0,35.0
2020-05-18 22:00:00,13.1,0.4863353804234905,0.8737722230354652,2.2,95.4,6430.0,29.0
2020-05-18 23:00:00,13.1,0.9372819894918916,0.3485720473218153,1.6,93.9,10410.0,27.0
2020-05-19 00:00:00,13.2,0.6626200482157375,0.7489557207890022,2.3,92.3,10350.0,30.0
2020-05-19 01:00:00,13.2,0.3403795502130503,0.9402881270104188,2.9,91.1,11920.0,34.0
2020-05-19 02:00:00,12.7,0.4710118812194099,0.8821268660176677,2.3,89.7,12700.0,38.0
2020-05-19 03:00:00,12.9,0.4178670738010766,0.9085081775267216,2.7,88.9,8100.0,26.0
2020-05-19 04:00:00,12.4,0.8059282822485158,0.5920131787992196,2.0,83.6,25870.0,20.0
2020-05-19 05:00:00,12.1,-0.1736481776669303,0.984807753012208,2.4,84.6,29340.0,26.0
2020-05-19 06:00:00,11.8,-0.2638730499653731,0.9645574184577982,2.4,89.5,21910.0,21.0
2020-05-19 07:00:00,11.6,-0.6045991148623747,0.7965299180241965,3.3,94.0,4710.0,18.0
2020-05-19 08:00:00,12.0,-0.6781596698680704,0.7349145951499602,2.3,94.9,2500.0,13.0
2020-05-19 09:00:00,12.2,-0.8660254037844386,0.4999999999999999,2.6,94.7,2170.0,11.0
2020-05-19 10:00:00,13.3,-0.9983418166140284,-0.0575640269595675,3.3,94.8,23020.0,11.0
2020-05-19 11:00:00,14.4,-0.9961946980917452,-0.0871557427476579,4.8,88.7,27830.0,8.0
2020-05-19 12:00:00,15.3,-0.9829353491495544,-0.1839513506127201,5.8,83.5,39940.0,7.0
2020-05-19 13:00:00,16.7,-0.9640954042341104,-0.2655561174868088,3.7,72.0,32060.0,16.0
2020-05-19 14:00:00,17.5,-0.8181497174250235,-0.5750052520432785,3.7,62.1,50000.0,13.0
2020-05-19 15:00:00,17.1,-0.5165333288666419,-0.8562670846003281,2.2,56.3,50000.0,22.0
2020-05-19 16:00:00,17.6,-0.5343523493898268,-0.8452618332218558,3.5,48.3,50000.0,13.0
2020-05-19 17:00:00,17.6,-0.7396310949786098,-0.6730125135097734,2.9,49.3,49930.0,15.0
2020-05-19 18:00:00,16.2,-0.4756242090702755,-0.8796485728666161,1.4,48.7,50000.0,15.0
2020-05-19 19:00:00,15.2,-0.1976573403791255,-0.980271174621722,2.7,50.2,50000.0,8.0
2020-05-19 20:00:00,14.6,-0.9025852843498604,-0.4305110968082953,3.3,50.3,50000.0,16.0
2020-05-19 21:00:00,13.8,-0.7804304073383301,-0.6252426563357047,2.1,52.7,50000.0,8.0
2020-05-19 22:00:00,13.6,-0.9812926639922452,-0.1925219665259072,5.0,49.1,50000.0,6.0
2020-05-19 23:00:00,11.4,-0.4430711908241797,-0.8964864303834403,1.2,61.2,50000.0,4.0
2020-05-20 00:00:00,10.6,-0.670426618958799,-0.7419758409756166,0.9,64.6,50000.0,4.0
2020-05-20 01:00:00,10.3,-0.9912155402515416,-0.1322563902571225,0.6,65.4,50000.0,5.0
2020-05-20 02:00:00,9.3,-0.9477684100095858,-0.3189593092980697,0.8,77.0,50000.0,5.0
2020-05-20 03:00:00,11.1,-0.8763066800438635,-0.4817536741017154,1.7,65.3,50000.0,3.0
2020-05-20 04:00:00,11.1,-0.5254716510722673,-0.8508111094240514,1.0,62.0,50000.0,2.0
2020-05-20 05:00:00,10.7,-0.2164396139381028,-0.9762960071199336,0.8,64.4,50000.0,3.0
2020-05-20 06:00:00,11.3,-0.7682835235935234,-0.6401096994849556,1.4,63.4,50000.0,5.0
2020-05-20 07:00:00,11.6,-0.3583679495453007,-0.9335804264972016,1.0,62.6,50000.0,8.0
2020-05-20 08:00:00,12.0,0.3073566177998068,-0.9515944038794384,1.6,62.6,50000.0,14.0
2020-05-20 09:00:00,13.5,-0.8878153851364011,0.4601997847838517,2.0,58.2,42700.0,11.0
2020-05-20 10:00:00,14.0,-0.6347305132022676,-0.7727335734973512,0.6,54.1,48380.0,15.0
2020-05-20 11:00:00,15.6,0.9645574184577982,-0.2638730499653731,1.3,45.1,47560.0,13.0
2020-05-20 12:00:00,17.8,-0.3987490689252462,0.917060074385124,1.3,44.6,48880.0,14.0
2020-05-20 13:00:00,18.1,-0.4632960351198614,0.8862035792312147,1.1,43.1,47300.0,15.0
2020-05-20 14:00:00,19.3,-0.8489716876291414,0.5284383347223471,1.1,42.6,47510.0,29.0
2020-05-20 15:00:00,18.7,0.8862035792312143,-0.463296035119862,4.3,47.1,32420.0,35.0
2020-05-20 16:00:00,18.3,0.9997806834748456,0.0209424198833567,5.5,51.9,35960.0,22.0
2020-05-20 17:00:00,17.2,0.9892723329629884,-0.1460830285624112,3.6,56.8,40620.0,15.0
2020-05-20 18:00:00,17.9,0.9702957262759966,-0.2419218955996677,2.9,51.8,38910.0,14.0
2020-05-20 19:00:00,17.0,0.9943379441332044,-0.1062640713362336,2.1,55.0,40400.0,12.0
2020-05-20 20:00:00,15.3,0.9999984769132876,0.0017453283658987,1.4,62.8,34150.0,18.0
2020-05-20 21:00:00,12.7,0.8028174751911143,-0.596224874965616,0.3,78.3,26510.0,22.0
2020-05-20 22:00:00,12.8,-0.9822872507286886,-0.1873813145857248,0.2,91.1,25250.0,15.0
2020-05-20 23:00:00,11.7,-0.9902680687415704,0.1391731009600653,0.8,93.1,15140.0,24.0
2020-05-21 00:00:00,11.3,-0.9354440308298674,0.353474843779257,1.1,95.6,17610.0,31.0
2020-05-21 01:00:00,10.3,-0.9547607995027976,-0.2973748740777862,0.4,96.2,14130.0,26.0
2020-05-21 02:00:00,10.1,-0.9070440142914648,-0.4210358133674909,0.4,97.1,19770.0,25.0
2020-05-21 03:00:00,9.0,-0.7408045962867503,-0.6717205893229901,0.2,96.8,8080.0,21.0
2020-05-21 04:00:00,9.7,-0.7996846584870906,-0.6004202253258841,0.3,97.6,13800.0,16.0
2020-05-21 05:00:00,9.4,-1.8369701987210294e-16,-1.0,0.0,97.8,8040.0,19.0
2020-05-21 06:00:00,10.0,-1.8369701987210294e-16,-1.0,0.0,98.1,5950.0,23.0
2020-05-21 07:00:00,13.4,-0.782608156852414,0.6225146366376195,0.8,77.0,10860.0,20.0
2020-05-21 08:00:00,15.4,-0.981627183447664,-0.1908089953765447,0.6,60.5,12850.0,23.0
2020-05-21 09:00:00,17.0,0.8902128046111264,0.4555449072335154,1.0,50.3,7000.0,16.0
2020-05-21 10:00:00,18.4,0.0767190281268188,0.9970527522269202,0.5,43.4,12530.0,21.0
2020-05-21 11:00:00,19.6,-0.9694453498951392,-0.2453073858788022,1.0,39.0,16670.0,25.0
2020-05-21 12:00:00,19.6,0.9982398279237652,-0.0593063735759612,1.0,39.5,8310.0,26.0
2020-05-21 13:00:00,20.4,0.9690157314068696,0.2469990127227431,1.7,41.6,7470.0,29.383172560309426
2020-05-21 14:00:00,20.2,0.9702957262759966,-0.2419218955996677,2.2,44.1,7030.0,37.0
2020-05-21 15:00:00,20.6,0.9077774785329084,0.4194520824461773,1.0,43.3,8640.0,39.0
2020-05-21 16:00:00,21.7,-0.7120260459909964,0.7021530529951625,1.0,42.2,11280.0,43.0
2020-05-21 17:00:00,21.4,0.7793379649314742,0.6266038113644605,2.0,40.1,8470.0,40.0
2020-05-21 18:00:00,19.8,0.9354440308298674,-0.353474843779257,3.4,51.9,21390.0,54.0
2020-05-21 19:00:00,19.2,0.9882283814465528,-0.1529858362840382,1.7,52.5,22470.0,53.0
2020-05-21 20:00:00,17.6,-0.8028174751911147,0.5962248749656156,0.2,65.6,11710.0,53.0
2020-05-21 21:00:00,16.7,-0.4146932426562392,-0.909961270876543,0.4,80.0,4380.0,66.0
2020-05-21 22:00:00,17.1,0.993170649538486,0.1166707370993329,2.5,70.5,9980.0,39.0
2020-05-21 23:00:00,16.2,0.99026806874157,0.1391731009600654,1.4,70.3,10700.0,43.0
2020-05-22 00:00:00,16.1,0.9995065603657316,-0.0314107590781284,2.5,72.7,11340.0,37.0
2020-05-22 01:00:00,15.1,0.9993283937786565,-0.0366437087065566,0.7,76.2,10560.0,32.0
2020-05-22 02:00:00,13.6,-0.8319541221304828,-0.5548444274479989,0.2,85.9,4900.0,41.0
2020-05-22 03:00:00,14.2,-0.9731788727770884,-0.2300497371881045,0.9,90.3,5190.0,33.0
2020-05-22 04:00:00,13.7,-0.7912235329674902,0.6115270401858311,0.8,91.3,6910.0,43.0
2020-05-22 05:00:00,14.4,-0.9723699203976768,0.2334453638559055,0.3,89.0,5140.0,33.0
2020-05-22 06:00:00,14.9,-0.826098294495764,-0.5635260489375713,0.8,84.8,8620.0,40.0
2020-05-22 07:00:00,16.3,-0.7217602280983622,0.6921431738704069,1.3,80.7,14790.0,38.0
2020-05-22 08:00:00,17.6,-0.3907311284892738,0.9205048534524404,1.9,75.4,21830.0,47.0
2020-05-22 09:00:00,19.1,-0.6115270401858309,0.7912235329674903,2.0,63.9,14090.0,48.0
2020-05-22 10:00:00,20.4,-0.6197790317951402,0.784776370533083,1.7,62.1,10540.0,46.0
2020-05-22 11:00:00,21.2,0.2773146533023777,0.9607791541575944,2.3,59.9,12040.0,51.0
2020-05-22 12:00:00,21.0,-0.4352310993723278,0.9003187714021933,2.0,60.7,11810.0,53.0
2020-05-22 13:00:00,22.2,-0.917060074385124,0.3987490689252461,1.6,56.8,11680.0,50.0
2020-05-22 14:00:00,22.4,0.2873605198497119,-0.957822494845315,2.1,55.5,10070.0,46.0
2020-05-22 15:00:00,22.5,0.993170649538486,-0.1166707370993329,1.8,52.4,10760.0,59.0
2020-05-22 16:00:00,21.8,0.9921147013144777,-0.125333233564304,2.9,57.3,9500.0,61.0
2020-05-22 17:00:00,19.6,0.8651514205697042,-0.5015107371594576,4.7,63.5,8320.0,65.0
2020-05-22 18:00:00,18.6,0.8377187166204386,-0.5461019610144292,1.4,66.3,8030.0,59.0
2020-05-22 19:00:00,18.8,-0.8987940462991669,0.4383711467890773,2.2,70.7,7150.0,67.0
2020-05-22 20:00:00,17.9,-0.5519369853120583,-0.8338858220671681,0.7,75.0,6160.0,81.0
2020-05-22 21:00:00,16.2,0.6387678175155975,-0.7693995550468953,0.7,84.4,3200.0,102.0
2020-05-22 22:00:00,15.0,0.1443562010009733,-0.9895257890689692,0.7,93.7,1460.0,90.0
2020-05-22 23:00:00,17.1,0.8771461637055886,-0.4802234974431887,1.4,80.4,3880.0,57.0
2020-05-23 00:00:00,16.1,0.5620833778521304,-0.827080574274562,0.5,81.8,3130.0,64.0
2020-05-23 01:00:00,16.5,-0.7419758409756163,0.6704266189587992,0.2,83.3,2870.0,72.0
2020-05-23 02:00:00,16.8,-0.7169106076504831,0.6971651028545643,1.5,83.1,3100.0,84.0
2020-05-23 03:00:00,16.1,0.599023598515586,-0.8007313709487335,0.6,86.5,2470.0,85.0
2020-05-23 04:00:00,15.7,-1.8369701987210294e-16,-1.0,0.1,92.4,2090.0,93.0
2020-05-23 05:00:00,15.2,-0.2351421131025905,-0.9719610005785462,0.5,94.1,1940.0,90.0
2020-05-23 06:00:00,14.9,-0.0819385086300404,-0.9966373868180366,0.6,96.8,2030.0,90.0
2020-05-23 07:00:00,17.3,-0.9198214973217376,-0.3923371166035612,1.1,84.9,3000.0,46.0
2020-05-23 08:00:00,19.2,0.4146932426562391,0.909961270876543,1.1,71.0,6310.0,34.0
2020-05-23 09:00:00,20.5,0.9378889346118976,0.3469356515732561,2.6,55.7,13110.0,35.0
2020-05-23 10:00:00,21.9,0.4893824517488464,0.8720692724321204,2.1,52.1,14650.0,40.0
2020-05-23 11:00:00,22.0,0.9929655081065368,-0.1184039683065011,3.4,52.1,11990.0,38.0
2020-05-23 12:00:00,22.7,0.9460853588275452,0.3239174181981495,2.0,48.2,14030.0,43.0
2020-05-23 13:00:00,23.7,0.9964928592495044,-0.0836778433323156,3.9,47.2,14490.0,34.0
2020-05-23 14:00:00,23.9,0.8191520442889919,-0.5735764363510459,4.3,47.5,20080.0,61.0
2020-05-23 15:00:00,23.4,0.8677654533689283,-0.4969739610275554,4.4,49.9,23920.0,41.0
2020-05-23 16:00:00,23.0,0.9890158633619168,-0.1478094111296106,4.1,53.1,15840.0,44.0
2020-05-23 17:00:00,21.0,0.968147640378108,-0.2503800040544414,5.1,57.6,17170.0,41.0
2020-05-23 18:00:00,20.5,0.977415894286096,-0.2113247964553884,2.0,60.2,13770.0,37.0
2020-05-23 19:00:00,19.3,0.8141155183563193,-0.5807029557109397,0.7,66.7,11820.0,42.0
2020-05-23 20:00:00,17.2,0.7524149088957247,-0.6586894601186802,0.4,78.5,1810.0,41.0
2020-05-23 21:00:00,17.8,0.5490228179981319,-0.8358073613682702,0.8,81.2,3460.0,37.0
2020-05-23 22:00:00,17.6,0.7815204724188187,-0.6238795967093864,0.8,84.9,3130.0,43.0
2020-05-23 23:00:00,18.2,0.2957080500440465,-0.9552783621223438,0.7,81.8,1460.0,37.0
2020-05-24 00:00:00,18.7,0.6704266189587991,0.7419758409756165,0.8,80.4,2030.0,36.0
2020-05-24 01:00:00,18.8,-0.6238795967093859,0.7815204724188191,1.6,81.7,670.0,44.0
2020-05-24 02:00:00,18.8,0.0401317925325599,0.999194395114446,1.1,80.8,580.0,39.0
2020-05-24 03:00:00,18.7,0.3189593092980698,0.947768410009586,1.1,82.1,6180.0,41.0
2020-05-24 04:00:00,18.5,0.2638730499653732,0.9645574184577982,1.2,83.6,4620.0,40.0
2020-05-24 05:00:00,18.7,0.4832823832550025,0.8754645270000176,3.0,81.7,6500.0,36.0
2020-05-24 06:00:00,17.3,0.9912155402515416,0.1322563902571228,3.8,91.7,1680.0,31.0
2020-05-24 07:00:00,16.6,0.9636304532086232,0.2672383760782569,5.8,95.4,1070.0,25.0
2020-05-24 08:00:00,15.9,0.9909831997148362,-0.1339861854182918,6.8,94.8,7020.0,32.0
2020-05-24 09:00:00,15.2,0.947210277746029,-0.3206129905856761,5.4,96.9,3890.0,26.0
2020-05-24 10:00:00,14.8,0.999390827019096,-0.0348994967025009,5.8,95.3,6040.0,22.0
2020-05-24 11:00:00,15.5,0.8746197071393956,-0.484809620246337,3.8,95.5,13710.0,22.0
2020-05-24 12:00:00,16.2,0.8489716876291414,0.5284383347223471,2.2,92.0,10900.0,21.0
2020-05-24 13:00:00,16.9,0.9960410654107694,-0.0888942968664419,3.5,85.4,2840.0,16.0
2020-05-24 14:00:00,17.1,0.9677091704819712,-0.252069358243114,3.2,83.2,4730.0,11.0
2020-05-24 15:00:00,18.3,0.9449489121575309,-0.3272178989791043,4.5,78.8,9660.0,11.0
2020-05-24 16:00:00,17.2,0.9488760116444968,-0.3156490369471021,4.5,79.5,2980.0,12.0
2020-05-24 17:00:00,17.0,0.9876883405951375,-0.1564344650402308,3.8,81.0,2630.0,18.0
2020-05-24 18:00:00,15.0,0.9982398279237652,-0.0593063735759612,3.3,89.2,1560.0,21.0
2020-05-24 19:00:00,14.7,0.9935718556765872,0.1132032137679067,2.9,91.6,1760.0,27.0
2020-05-24 20:00:00,14.1,0.974761194191222,-0.223250116010951,2.8,92.9,4460.0,22.0
2020-05-24 21:00:00,13.9,0.9980267284282716,0.0627905195293137,3.0,92.2,6630.0,24.0
2020-05-24 22:00:00,13.5,0.984195607969242,-0.1770847403195831,1.2,93.6,6980.0,23.0
2020-05-24 23:00:00,13.7,0.7547095802227721,0.6560590289905073,1.1,93.7,5930.0,30.0
2020-05-25 00:00:00,14.0,0.8251134982782952,0.5649670034249379,2.2,92.2,4040.0,32.0
2020-05-25 01:00:00,13.8,0.977415894286096,0.2113247964553884,1.3,92.6,4110.0,26.0
2020-05-25 02:00:00,13.6,0.9916711623830904,0.1287955965775624,0.9,94.0,3980.0,30.0
2020-05-25 03:00:00,13.2,0.9583225744651332,-0.285688367404974,1.3,95.1,4220.0,35.0
2020-05-25 04:00:00,13.2,0.5045276238150195,0.8633955506067715,0.6,96.3,3220.0,27.0
2020-05-25 05:00:00,13.1,0.2973748740777861,0.9547607995027976,1.3,97.1,1780.0,22.0
2020-05-25 06:00:00,13.2,0.7325428987873788,0.6807208689589179,0.2,97.4,1660.0,24.0
2020-05-25 07:00:00,13.4,0.9329535348254888,-0.3599968081200516,0.3,96.8,4110.0,30.0
2020-05-25 08:00:00,14.2,0.9985366703262116,0.0540788129847756,0.6,95.2,5570.0,27.0
2020-05-25 09:00:00,15.2,-0.9822872507286886,0.187381314585725,0.7,85.5,5500.0,31.0
2020-05-25 10:00:00,16.3,-0.7169106076504831,0.6971651028545643,1.4,81.9,4750.0,40.0
2020-05-25 11:00:00,17.5,0.999048221581858,0.043619387365336,2.0,77.5,5480.0,38.0
2020-05-25 12:00:00,17.7,0.9770455744352636,-0.2130303862749767,3.1,76.3,5470.0,39.0
2020-05-25 13:00:00,16.8,0.9426414910921784,-0.3338068592337709,4.9,80.9,5380.0,41.0
2020-05-25 14:00:00,17.4,0.7705132427757891,-0.63742398974869,2.6,80.8,5460.0,53.0
2020-05-25 15:00:00,18.1,0.8517269341430473,-0.5239859059700794,3.7,77.7,5610.0,65.0
2020-05-25 16:00:00,18.2,0.938493022759556,-0.3452981989985345,2.7,76.9,7340.0,92.0
2020-05-25 17:00:00,17.9,0.9998766324816608,0.0157073173118202,2.8,74.5,6080.0,50.0
2020-05-25 18:00:00,17.3,0.9989705697907147,0.0453629881292541,2.9,76.1,8620.0,28.0
2020-05-25 19:00:00,15.7,0.9715491199976464,-0.2368381460656185,2.8,80.2,10390.0,32.0
2020-05-25 20:00:00,14.4,0.9941509639723154,0.1079993557060226,1.6,88.4,6120.0,29.0
2020-05-25 21:00:00,13.3,0.5504807400849953,-0.8348478632634068,0.9,92.5,2990.0,33.0
2020-05-25 22:00:00,12.8,0.7107994738729927,0.7033947028105038,0.6,96.3,2840.0,30.0
2020-05-25 23:00:00,12.9,0.9998766324816608,0.0157073173118202,1.0,95.9,2420.0,23.0
2020-05-26 00:00:00,13.1,-1.8369701987210294e-16,-1.0,0.1,96.0,2070.0,31.0
2020-05-26 01:00:00,12.6,-1.8369701987210294e-16,-1.0,0.0,96.7,1790.0,36.0
2020-05-26 02:00:00,11.7,-0.4786918579406069,-0.8779829754279803,0.5,97.5,1570.0,46.0
2020-05-26 03:00:00,11.7,-0.1598811876918348,-0.987136265072988,0.1,97.8,810.0,53.0
2020-05-26 04:00:00,11.9,0.8788171126619652,0.4771587602596084,0.4,98.2,930.0,62.0
2020-05-26 05:00:00,11.1,0.3923371166035619,-0.9198214973217372,0.6,98.2,600.0,64.0
2020-05-26 06:00:00,12.2,0.078459095727845,0.996917333733128,1.0,98.5,1350.0,71.0
2020-05-26 07:00:00,13.5,-0.2621891786408646,0.9650164944723116,0.2,98.4,2190.0,79.0
2020-05-26 08:00:00,14.2,0.9857034690888536,-0.1684893795650024,0.7,92.8,2260.0,85.0
2020-05-26 09:00:00,15.8,-0.6045991148623746,-0.7965299180241966,0.2,83.6,2550.0,74.0
2020-05-26 10:00:00,17.8,0.231747903494157,-0.9727758782093968,1.2,73.0,3420.0,65.0
2020-05-26 11:00:00,19.7,-0.9218631515885004,-0.387515586452103,0.8,62.5,4450.0,43.0
2020-05-26 12:00:00,20.4,0.939094252094709,-0.3436596945856164,2.3,61.4,6830.0,31.0
2020-05-26 13:00:00,22.2,0.995724698184582,0.0923705874465617,2.7,54.1,9930.0,23.0
2020-05-26 14:00:00,21.2,0.9715491199976464,-0.2368381460656185,3.6,54.5,25150.0,28.0
2020-05-26 15:00:00,19.3,0.9420574527872966,-0.3354515697502554,4.3,52.3,28710.0,25.0
2020-05-26 16:00:00,16.6,0.5591929034707468,-0.8290375725550417,2.8,71.4,8340.0,21.0
2020-05-26 17:00:00,15.7,0.3189593092980705,-0.9477684100095856,1.5,85.1,8690.0,23.0
2020-05-26 18:00:00,15.3,0.5778576243835055,-0.8161375900801602,2.3,88.1,12330.0,18.0
2020-05-26 19:00:00,15.4,0.8771461637055886,-0.4802234974431887,0.7,81.4,17130.0,18.0
2020-05-26 20:00:00,15.5,0.544639035015027,-0.838670567945424,0.7,79.3,17620.0,22.0
2020-05-26 21:00:00,15.0,-0.6333808726275503,-0.7738402097265062,0.9,90.3,8530.0,17.0
2020-05-26 22:00:00,13.8,0.9650164944723116,0.2621891786408645,0.7,95.9,2190.0,32.0
2020-05-26 23:00:00,12.7,-1.8369701987210294e-16,-1.0,0.0,97.3,1350.0,29.0
2020-05-27 00:00:00,12.0,0.4446351791849271,-0.8957117602394129,0.5,98.0,390.0,20.0
2020-05-27 01:00:00,11.5,-0.5934188866037011,-0.8048937973559144,0.8,98.3,1310.0,18.0
2020-05-27 02:00:00,10.7,-0.1443562010009733,-0.9895257890689692,0.5,98.3,1320.0,19.0
2020-05-27 03:00:00,10.5,0.4067366430758002,-0.9135454576426008,0.9,98.5,220.0,23.0
2020-05-27 04:00:00,11.1,-1.8369701987210294e-16,-1.0,0.0,98.6,2760.0,22.0
2020-05-27 05:00:00,9.7,-0.924546033612313,-0.3810703763502741,0.9,98.7,880.0,29.0
2020-05-27 06:00:00,10.3,-0.8526401643540923,-0.5224985647159487,0.5,98.7,100.0,37.0
2020-05-27 07:00:00,13.6,-1.8369701987210294e-16,-1.0,0.0,99.0,7690.0,23.0
2020-05-27 08:00:00,15.5,0.9316912275855488,0.3632512304729786,0.5,80.3,13440.0,25.0
2020-05-27 09:00:00,18.0,-0.9390942520947092,-0.3436596945856159,2.5,66.9,22020.0,26.0
2020-05-27 10:00:00,18.9,-0.3502073812594674,0.9366721892483976,2.0,63.9,20610.0,27.0
2020-05-27 11:00:00,20.8,0.6520984038303921,-0.7581343361976525,0.6,54.3,23680.0,36.0
2020-05-27 12:00:00,21.8,0.8763066800438634,-0.4817536741017154,3.1,56.4,19610.0,34.0
2020-05-27 13:00:00,21.9,0.9998476951563916,-0.0174524064372835,5.2,52.9,17790.0,23.0
2020-05-27 14:00:00,21.7,0.9526614812535864,-0.3040330609254901,5.8,57.8,30340.0,23.03783485628156
2020-05-27 15:00:00,21.0,0.8526401643540922,-0.5224985647159488,5.1,54.3,32890.0,31.58513605335755
2020-05-27 16:00:00,20.9,0.8837656300886935,-0.467929814260573,4.5,54.2,31000.0,20.0
2020-05-27 17:00:00,20.6,0.9563047559630355,-0.2923717047227367,3.3,55.3,21640.0,25.0
2020-05-27 18:00:00,19.3,0.9743700647852354,-0.224951054343865,4.5,60.4,19740.0,16.0
2020-05-27 19:00:00,18.3,0.9271838545667872,-0.374606593415912,3.3,63.7,25290.0,27.0
2020-05-27 20:00:00,16.9,0.866896748935603,-0.4984877397538299,3.5,69.9,16770.0,23.0
2020-05-27 21:00:00,15.0,0.9612616959383188,-0.2756373558169992,0.8,81.0,14200.0,27.0
2020-05-27 22:00:00,15.0,0.9542403285162768,0.2990407922560867,1.2,82.8,9830.0,22.0
2020-05-27 23:00:00,13.8,0.9694453498951392,-0.2453073858788024,1.0,88.6,8640.0,30.0
2020-05-28 00:00:00,12.2,0.1339861854182919,-0.9909831997148362,0.5,95.8,2770.0,32.0
2020-05-28 01:00:00,12.0,0.0941083133185138,-0.99556196460308,0.1,95.2,2250.0,25.0
2020-05-28 02:00:00,11.7,-0.8804773535091618,-0.4740882090471164,0.6,97.3,2030.0,31.0
2020-05-28 03:00:00,13.1,0.995724698184582,0.0923705874465617,1.0,98.1,2900.0,32.0
2020-05-28 04:00:00,13.9,0.9770455744352636,0.2130303862749767,1.0,97.6,2310.0,48.0
2020-05-28 05:00:00,12.6,-0.0610485395348567,0.998134798421867,0.2,95.7,660.0,53.0
2020-05-28 06:00:00,13.8,-0.980271174621722,-0.1976573403791261,0.2,97.6,2430.0,52.0
2020-05-28 07:00:00,15.4,-0.416280792260401,0.9092361090470684,0.1,86.8,4950.0,49.0
2020-05-28 08:00:00,16.8,-0.2317479034941574,0.9727758782093968,1.5,78.2,5560.0,58.0
2020-05-28 09:00:00,18.2,-0.0087265354983739,0.9999619230641712,1.6,66.0,11730.0,56.0
2020-05-28 10:00:00,19.6,-0.0767190281268186,0.9970527522269202,1.0,59.2,7340.0,39.0
2020-05-28 11:00:00,21.1,0.999194395114446,-0.0401317925325599,1.9,40.3,22830.0,27.0
2020-05-28 12:00:00,21.9,0.8526401643540922,-0.5224985647159488,2.6,39.2,19730.0,46.0
2020-05-28 13:00:00,21.9,0.9622179935292856,-0.2722802470405746,3.8,38.9,28850.0,26.0
2020-05-28 14:00:00,21.7,0.9998766324816608,0.0157073173118202,3.6,38.6,28690.0,21.0
2020-05-28 15:00:00,21.0,0.8853936257544158,-0.4648420457246194,3.7,41.5,25650.0,28.0
2020-05-28 16:00:00,22.4,0.9191353392552344,-0.3939419095909509,3.9,46.0,27140.0,28.0
2020-05-28 17:00:00,22.4,0.987136265072988,-0.1598811876918346,2.9,44.6,28340.0,24.0
2020-05-28 18:00:00,21.0,0.999194395114446,0.0401317925325599,2.9,51.0,27250.0,29.0
2020-05-28 19:00:00,19.8,0.9993283937786565,0.0366437087065566,1.6,57.4,26640.0,21.0
2020-05-28 20:00:00,18.0,0.9408807689542256,0.3387379202452916,1.1,70.2,18660.0,27.0
2020-05-28 21:00:00,16.9,0.998440764181981,0.0558215049931636,2.0,77.3,17980.0,18.0
2020-05-28 22:00:00,15.9,0.925209718385782,0.3794561595290053,1.1,84.3,11380.0,19.0
2020-05-28 23:00:00,15.1,0.9650164944723116,0.2621891786408645,1.1,89.6,11100.0,24.0
2020-05-29 00:00:00,14.7,0.9916711623830904,0.1287955965775624,0.3,92.8,8630.0,24.0
2020-05-29 01:00:00,12.9,-0.9515944038794384,-0.3073566177998071,0.8,96.7,3740.0,22.0
2020-05-29 02:00:00,12.9,0.995724698184582,0.0923705874465617,0.7,98.0,4480.0,24.0
2020-05-29 03:00:00,12.1,-0.135715572434305,-0.9907478404714434,0.7,98.2,1470.0,22.0
2020-05-29 04:00:00,11.9,-0.9952273999818312,-0.0975828997591494,0.7,98.5,3510.0,34.0
2020-05-29 05:00:00,12.8,0.9963452961909064,0.085416923137367,1.3,98.7,3200.0,43.0
2020-05-29 06:00:00,12.5,-0.0087265354983735,-0.9999619230641714,0.3,98.7,2230.0,40.0
2020-05-29 07:00:00,15.1,0.6996633405133655,0.7144726796328034,1.3,98.6,3180.0,23.0
