date,ta,U,V,wd,ws,hm,vs
2018-10-21 09:00:00,11.6,-0.6807208689589177,0.7325428987873789,137.1,0.2,74.5,12160.0
2018-10-21 10:00:00,14.7,0.9631625667976582,-0.2689198206152661,285.6,0.7,60.3,11990.0
2018-10-21 11:00:00,16.8,0.6626200482157375,-0.7489557207890022,318.5,1.2,50.3,11230.0
2018-10-21 12:00:00,18.1,0.9799247046208297,-0.19936793441719722,281.5,1.4,34.6,15500.0
2018-10-21 13:00:00,18.7,0.9999451693655123,0.01047178411624619,269.4,1.6,35.5,12490.0
2018-10-21 14:00:00,19.7,0.7671651518153,-0.6414496315691575,309.9,1.2,32.7,15590.0
2018-10-21 15:00:00,19.1,0.9668233886044595,-0.2554457579357908,284.8,3.3,30.5,19720.0
2018-10-21 16:00:00,19.0,0.9607791541575942,-0.2773146533023782,286.1,3.5,34.1,16870.0
2018-10-21 17:00:00,17.2,0.8300122850953677,-0.5577451089796898,303.9,2.0,35.8,21160.0
2018-10-21 18:00:00,13.0,0.9232102171129807,-0.3842953226598041,292.6,0.4,50.7,21900.0
2018-10-21 19:00:00,9.4,-0.5504807400849955,0.8348478632634065,146.6,0.6,79.4,15570.0
2018-10-21 20:00:00,8.1,-1.8369701987210297e-16,-1.0,0.0,0.0,84.6,12130.0
2018-10-21 21:00:00,7.0,-0.9961946980917454,0.0871557427476582,95.0,0.5,87.7,8310.0
2018-10-21 22:00:00,6.9,-0.9999756307053949,0.006981260297961684,90.4,0.7,88.7,7570.0
2018-10-21 23:00:00,6.3,-0.15643446504023106,-0.9876883405951375,9.0,0.2,90.8,5990.0
2018-10-22 00:00:00,6.8,-0.9943379441332044,0.10626407133623338,96.1,0.3,91.6,5090.0
2018-10-22 01:00:00,6.8,-0.6494480483301834,-0.7604059656000313,40.5,0.5,90.9,5730.0
2018-10-22 02:00:00,7.5,-0.9809551553491916,-0.19423435121997173,78.8,0.4,90.0,5730.0
2018-10-22 03:00:00,6.1,-0.8580649057236445,-0.5135412520581701,59.1,0.3,92.8,3430.0
2018-10-22 04:00:00,6.8,-1.8369701987210297e-16,-1.0,0.0,0.0,92.2,5130.0
2018-10-22 05:00:00,5.9,-1.8369701987210297e-16,-1.0,0.0,0.0,93.2,5880.0
2018-10-22 06:00:00,5.8,-0.997915618272179,0.06453230825295764,93.7,0.4,93.3,3540.0
2018-10-22 07:00:00,5.7,-1.8369701987210297e-16,-1.0,0.0,0.0,93.7,2620.0
2018-10-22 08:00:00,8.2,-1.8369701987210297e-16,-1.0,0.0,0.1,92.8,7960.0
2018-10-22 09:00:00,12.0,-0.921185405565721,0.3891239501402064,112.9,0.3,69.9,10560.0
2018-10-22 10:00:00,14.7,-0.9225380894562464,-0.3859060423243183,67.3,0.9,55.1,10440.0
2018-10-22 11:00:00,18.1,-0.9163627295622396,0.4003490325568948,113.6,1.0,44.7,9030.0
2018-10-22 12:00:00,19.1,0.9931706495384859,0.11667073709933298,263.3,1.4,33.8,7810.0
2018-10-22 13:00:00,20.1,0.9996573249755575,0.026176948307873153,268.5,1.8,34.7,6530.0
2018-10-22 14:00:00,19.9,0.7107994738729927,-0.7033947028105038,314.7,2.4,34.4,5190.0
2018-10-22 15:00:00,19.7,0.845261833221856,-0.5343523493898265,302.3,2.6,37.1,4560.0
2018-10-22 16:00:00,18.9,0.8571673007021122,-0.5150380749100542,301.0,2.4,34.5,6280.0
2018-10-22 17:00:00,17.9,0.965472630879225,-0.2605045086426488,285.1,2.4,41.9,5580.0
2018-10-22 18:00:00,15.7,0.9739759672790516,0.22665130743685546,256.9,1.7,50.4,5170.0
2018-10-22 19:00:00,11.9,-0.6691306063588582,0.7431448254773942,138.0,0.8,71.4,4880.0
2018-10-22 20:00:00,9.0,-1.8369701987210297e-16,-1.0,0.0,0.0,87.7,3240.0
2018-10-22 21:00:00,8.8,-0.8894163732912975,0.457097927058694,117.2,0.7,90.1,2590.0
2018-10-22 22:00:00,7.9,-1.8369701987210297e-16,-1.0,0.0,0.0,89.3,2440.0
2018-10-22 23:00:00,6.7,-1.8369701987210297e-16,-1.0,0.0,0.0,92.5,1210.0
2018-10-23 00:00:00,6.9,-0.980614658546613,0.19594614424251797,101.3,0.4,93.4,2250.0
2018-10-23 01:00:00,6.5,-0.9335804264972016,-0.3583679495453005,69.0,0.7,93.4,1700.0
2018-10-23 02:00:00,6.5,-1.8369701987210297e-16,-1.0,0.0,0.0,93.7,1930.0
2018-10-23 03:00:00,6.8,-0.9055687990111396,-0.4241994227453899,64.9,0.6,93.9,1440.0
2018-10-23 04:00:00,7.2,-0.4786918579406069,-0.8779829754279803,28.6,0.1,93.7,930.0
2018-10-23 05:00:00,7.9,0.910683660806177,-0.41310442982454143,294.4,0.4,93.7,1210.0
2018-10-23 06:00:00,9.4,-0.9884938868086834,-0.15126082024721899,81.3,0.7,92.4,2110.0
2018-10-23 07:00:00,10.4,-0.9978014682920499,0.06627390040000058,93.8,0.8,90.0,2040.0
2018-10-23 08:00:00,10.9,0.265556117486809,0.9640954042341102,195.4,0.6,90.9,2440.0
2018-10-23 09:00:00,13.5,-0.7046342099635947,0.7095707365365209,135.2,0.6,80.0,4740.0
2018-10-23 10:00:00,15.6,0.1805191452505601,0.9835714708133859,190.4,2.1,66.3,4780.0
2018-10-23 11:00:00,15.4,0.11320321376790683,-0.9935718556765873,353.5,6.5,62.5,10410.0
2018-10-23 12:00:00,11.2,-0.8131007610470277,0.5821229701572894,125.6,2.0,90.7,14050.0
2018-10-23 13:00:00,13.9,-0.5548444274479989,0.8319541221304827,146.3,0.9,85.4,16240.0
2018-10-23 14:00:00,15.8,0.6197790317951403,0.7847763705330829,218.3,1.1,75.0,10650.0
2018-10-23 15:00:00,16.7,0.8763066800438634,-0.4817536741017154,298.8,3.1,64.5,14110.0
2018-10-23 16:00:00,16.5,0.9993283937786565,-0.03664370870655667,272.1,3.4,65.8,16660.0
2018-10-23 17:00:00,15.7,0.9916711623830903,-0.1287955965775624,277.4,2.2,68.6,15590.0
2018-10-23 18:00:00,15.1,0.7592713073348807,-0.6507742172658513,310.6,3.2,63.3,16670.0
2018-10-23 19:00:00,13.8,0.8181497174250233,-0.5750052520432788,305.1,1.3,66.3,17670.0
2018-10-23 20:00:00,13.6,0.8633955506067715,-0.5045276238150194,300.3,2.0,64.4,20050.0
2018-10-23 21:00:00,13.7,0.6794413042615167,-0.7337298645028764,317.2,1.8,69.0,18290.0
2018-10-23 22:00:00,12.1,0.7325428987873792,-0.6807208689589175,312.9,0.4,73.7,16140.0
2018-10-23 23:00:00,9.8,-0.5284383347223469,0.8489716876291417,148.1,0.9,86.9,11210.0
2018-10-24 00:00:00,8.6,-0.6755902076156601,0.7372773368101242,137.5,0.7,91.3,9280.0
2018-10-24 01:00:00,6.8,-1.8369701987210297e-16,-1.0,0.0,0.0,92.9,7670.0
2018-10-24 02:00:00,7.2,-0.41628079226040104,0.9092361090470685,155.4,1.0,93.7,8220.0
2018-10-24 03:00:00,6.0,-0.33709525842308197,0.9414705448120381,160.3,1.3,94.1,4660.0
2018-10-24 04:00:00,5.5,-0.984195607969242,-0.17708474031958324,79.8,0.9,94.5,4100.0
2018-10-24 05:00:00,5.6,-0.9995065603657317,0.03141075907812868,91.8,0.9,94.6,3670.0
2018-10-24 06:00:00,5.0,-0.7408045962867503,-0.6717205893229901,47.8,0.1,94.8,830.0
2018-10-24 07:00:00,5.4,-0.8386705679454239,0.5446390350150272,123.0,0.2,94.9,3600.0
2018-10-24 08:00:00,7.9,-0.9552783621223438,0.2957080500440464,107.2,0.5,94.6,4750.0
2018-10-24 09:00:00,12.0,-1.8369701987210297e-16,-1.0,0.0,0.0,87.3,8850.0
2018-10-24 10:00:00,16.0,-0.6971651028545645,0.7169106076504829,135.8,0.6,64.1,11480.0
2018-10-24 11:00:00,17.6,0.9685831611286313,-0.24868988716485446,284.4,1.0,50.6,19630.0
2018-10-24 12:00:00,18.0,0.7760464070665462,0.6306758074312862,230.9,1.6,43.6,22930.0
2018-10-24 13:00:00,18.6,0.36974675727382916,-0.9291325715340562,338.3,1.8,42.3,29370.0
2018-10-24 14:00:00,18.0,0.9991943951144461,0.04013179253255993,267.7,4.0,45.1,30690.0
2018-10-24 15:00:00,17.9,0.8280603346224943,-0.560638994563242,304.1,3.3,44.0,27810.0
2018-10-24 16:00:00,17.7,0.7793379649314742,-0.6266038113644605,308.8,2.2,43.9,29990.0
2018-10-24 17:00:00,16.5,0.8260982944957639,-0.5635260489375715,304.3,2.4,47.6,29460.0
2018-10-24 18:00:00,12.6,0.981627183447664,-0.19080899537654483,281.0,1.5,63.0,30310.0
2018-10-24 19:00:00,9.7,-1.8369701987210297e-16,-1.0,0.0,0.0,78.3,25950.0
2018-10-24 20:00:00,8.4,-0.9935718556765873,-0.11320321376790665,83.5,0.8,89.8,21840.0
2018-10-24 21:00:00,8.2,-0.9993283937786565,0.03664370870655634,92.1,0.9,91.2,14510.0
2018-10-24 22:00:00,7.3,-0.9494254776419039,-0.313992455967405,71.7,0.2,92.5,8960.0
2018-10-24 23:00:00,6.5,-0.9526614812535864,-0.3040330609254901,72.3,0.3,93.3,6810.0
2018-10-25 00:00:00,6.8,-0.8059282822485158,0.5920131787992196,126.3,0.6,93.9,11280.0
2018-10-25 01:00:00,5.8,-1.8369701987210297e-16,-1.0,0.0,0.0,94.3,4370.0
2018-10-25 02:00:00,5.0,-0.6045991148623746,-0.7965299180241966,37.2,0.5,94.5,5890.0
2018-10-25 03:00:00,5.5,-0.823136368534442,0.5678437450531011,124.6,0.6,94.6,6170.0
2018-10-25 04:00:00,5.2,-0.932953534825489,-0.3599968081200513,68.9,0.7,94.7,5060.0
2018-10-25 05:00:00,5.3,-1.8369701987210297e-16,-1.0,0.0,0.0,94.8,7680.0
2018-10-25 06:00:00,4.9,-0.9945218953682732,0.10452846326765375,96.0,0.5,94.9,4860.0
2018-10-25 07:00:00,4.5,-1.8369701987210297e-16,-1.0,0.0,0.0,95.0,1060.0
2018-10-25 08:00:00,7.7,-0.8151277957285541,0.579281172342679,125.4,0.1,94.3,8680.0
2018-10-25 09:00:00,11.9,-1.8369701987210297e-16,-1.0,0.0,0.1,82.6,12220.0
2018-10-25 10:00:00,14.9,-0.4817536741017154,0.8763066800438635,151.2,0.8,67.0,15110.0
2018-10-25 11:00:00,16.8,-0.9650164944723116,-0.26218917864086455,74.8,1.1,52.3,18020.0
2018-10-25 12:00:00,19.1,-0.9291325715340563,0.369746757273829,111.7,1.8,42.6,17900.0
2018-10-25 13:00:00,20.0,-0.9018325264051137,0.43208574880198214,115.6,1.3,33.9,18300.0
2018-10-25 14:00:00,21.5,-0.6768759696826608,-0.7360970871197343,42.6,1.0,31.0,21090.0
2018-10-25 15:00:00,21.5,0.7229671459095685,0.6908824110768582,226.3,1.3,31.4,19290.0
2018-10-25 16:00:00,21.2,0.6586894601186803,-0.7524149088957246,318.8,0.5,31.0,19410.0
2018-10-25 17:00:00,18.3,0.9945218953682733,-0.10452846326765348,276.0,1.6,46.3,11810.0
2018-10-25 18:00:00,15.4,0.6401096994849557,-0.7682835235935234,320.2,0.6,60.6,9960.0
2018-10-25 19:00:00,13.6,0.4893824517488464,0.8720692724321204,209.3,0.6,72.2,7750.0
2018-10-25 20:00:00,12.1,-0.9636304532086232,0.26723837607825707,105.5,0.4,84.0,8010.0
2018-10-25 21:00:00,11.2,-0.9997014897811833,-0.024432178152653288,88.6,0.9,88.6,6940.0
2018-10-25 22:00:00,10.2,-0.9588197348681932,0.2840153447039226,106.5,0.6,89.6,5110.0
2018-10-25 23:00:00,8.6,-0.9396926207859084,-0.3420201433256687,70.0,0.3,92.7,2420.0
2018-10-26 00:00:00,9.7,-0.9994502159417573,-0.03315517838852631,88.1,0.6,92.7,3830.0
2018-10-26 01:00:00,9.7,0.5519369853120581,-0.8338858220671682,326.5,1.2,90.4,4540.0
2018-10-26 02:00:00,10.7,-0.9993283937786565,0.03664370870655634,92.1,0.6,88.0,6860.0
2018-10-26 03:00:00,10.8,-1.8369701987210297e-16,-1.0,0.0,0.0,84.5,9760.0
2018-10-26 04:00:00,13.3,-0.20961856290382175,0.9777832367586063,167.9,2.5,64.3,12610.0
2018-10-26 05:00:00,13.6,-0.36162457008209214,0.9323238012155123,158.8,3.6,60.6,14070.0
2018-10-26 06:00:00,13.6,-0.25038000405444144,0.968147640378108,165.5,3.0,59.6,13010.0
2018-10-26 07:00:00,14.5,-0.12533323356430393,0.9921147013144778,172.8,4.1,56.0,12720.0
2018-10-26 08:00:00,13.2,-0.38912395014020645,0.921185405565721,157.1,1.5,75.1,7140.0
2018-10-26 09:00:00,12.5,-0.7524149088957246,0.6586894601186802,131.2,3.0,90.9,3960.0
2018-10-26 10:00:00,13.1,-0.23174790349415741,0.9727758782093968,166.6,3.3,82.5,8870.0
2018-10-26 11:00:00,13.8,0.03141075907812862,0.9995065603657317,181.8,2.8,78.8,10880.0
2018-10-26 12:00:00,13.4,0.06975647374412523,0.9975640502598242,184.0,4.1,84.3,5470.0
2018-10-26 13:00:00,13.1,0.781520472418819,0.6238795967093861,231.4,2.4,92.5,800.0
2018-10-26 14:00:00,13.0,0.6387678175155975,-0.7693995550468953,320.3,1.7,90.4,12890.0
2018-10-26 15:00:00,15.1,0.9432226579476012,-0.33216113188370294,289.4,2.3,83.7,21850.0
2018-10-26 16:00:00,15.4,0.5105429179116056,-0.8598522715968735,329.3,3.7,71.9,34240.0
2018-10-26 17:00:00,14.9,0.7592713073348807,-0.6507742172658513,310.6,1.5,64.7,30710.0
2018-10-26 18:00:00,14.0,0.9225380894562464,-0.3859060423243184,292.7,2.7,56.2,27210.0
2018-10-26 19:00:00,14.0,0.8348478632634069,-0.5504807400849951,303.4,3.6,62.1,25030.0
2018-10-26 20:00:00,12.6,0.7313537016191706,-0.6819983600624986,313.0,4.1,64.2,28790.0
2018-10-26 21:00:00,12.6,0.636078220277764,-0.7716245833877201,320.5,3.9,61.2,30930.0
2018-10-26 22:00:00,13.0,0.6306758074312866,-0.7760464070665458,320.9,4.6,47.6,29640.0
2018-10-26 23:00:00,10.5,0.7901550123756903,-0.6129070536529766,307.8,3.2,70.3,34940.0
2018-10-27 00:00:00,11.2,0.6613118653236516,-0.7501110696304599,318.6,2.9,56.2,35820.0
2018-10-27 01:00:00,11.1,0.7384553406258842,-0.6743023875837231,312.4,3.4,53.9,39570.0
2018-10-27 02:00:00,10.6,0.7771459614569711,-0.6293203910498374,309.0,3.1,56.1,39280.0
2018-10-27 03:00:00,10.3,0.7944146205354186,-0.6073758397232862,307.4,2.4,57.3,37280.0
2018-10-27 04:00:00,10.2,0.5372996083468239,-0.8433914458128857,327.5,3.0,54.0,40780.0
2018-10-27 05:00:00,8.7,0.5577451089796898,-0.8300122850953677,326.1,2.1,61.4,47970.0
2018-10-27 06:00:00,8.9,0.6045991148623747,-0.7965299180241965,322.8,2.3,64.3,43550.0
2018-10-27 07:00:00,8.4,0.18223552549214744,-0.9832549075639546,349.5,2.1,64.4,37130.0
2018-10-27 08:00:00,10.0,0.302369890750445,-0.9531906677929469,342.4,3.7,56.1,33050.0
2018-10-27 09:00:00,10.7,0.22665130743685555,-0.9739759672790516,346.9,5.4,50.0,27890.0
2018-10-27 10:00:00,11.6,0.2419218955996677,-0.9702957262759967,346.0,5.0,45.3,29360.0
2018-10-27 11:00:00,11.5,0.6059884002657111,-0.7954734808548959,322.7,5.9,38.9,33700.0
2018-10-27 12:00:00,11.3,0.305695304963106,-0.9521293927421387,342.2,7.1,41.8,32290.0
2018-10-27 13:00:00,12.8,0.7443115462311545,-0.6678325554710463,311.9,5.2,39.5,33370.0
2018-10-27 14:00:00,11.5,0.6807208689589176,-0.7325428987873791,317.1,5.7,36.1,42430.0
2018-10-27 15:00:00,11.7,0.2554457579357908,-0.9668233886044595,345.2,4.2,39.2,42420.0
2018-10-27 16:00:00,11.3,0.4786918579406072,-0.8779829754279803,331.4,4.9,40.2,43520.0
2018-10-27 17:00:00,10.2,0.6639262126522419,-0.7477980904985317,318.4,3.7,42.6,44050.0
2018-10-27 18:00:00,10.1,0.5920131787992197,-0.8059282822485158,323.7,4.3,41.9,44480.0
2018-10-27 19:00:00,10.0,0.6032079877452827,-0.7975839288252284,322.9,4.8,43.5,50000.0
2018-10-27 20:00:00,9.3,0.6211477802783101,-0.7836934573258402,321.6,4.1,45.5,42140.0
2018-10-27 21:00:00,6.7,-0.2300497371881044,-0.9731788727770884,13.3,0.7,58.2,39000.0
2018-10-27 22:00:00,5.1,-0.12706460860135071,0.9918944425900296,172.7,0.5,74.5,26040.0
2018-10-27 23:00:00,3.9,-0.6652303546543608,0.7466381822853915,138.3,0.5,87.3,34400.0
2018-10-28 00:00:00,4.9,-0.9149596678498247,0.40354529635239006,113.8,0.6,83.9,30740.0
2018-10-28 01:00:00,4.8,-0.5504807400849955,0.8348478632634065,146.6,1.0,85.5,25500.0
2018-10-28 02:00:00,3.0,0.003490651415223576,-0.9999939076577903,359.8,1.2,89.8,20480.0
2018-10-28 03:00:00,4.4,-1.8369701987210297e-16,-1.0,0.0,0.0,90.1,24150.0
2018-10-28 04:00:00,5.4,-1.8369701987210297e-16,-1.0,0.0,0.0,88.2,22030.0
2018-10-28 05:00:00,6.0,-0.9961946980917453,-0.08715574274765794,85.0,1.7,87.9,12220.0
2018-10-28 06:00:00,6.2,-0.5920131787992194,0.8059282822485159,143.7,3.6,91.3,20430.0
2018-10-28 07:00:00,7.3,-0.3090169943749474,0.9510565162951538,162.0,3.1,86.2,27010.0
2018-10-28 08:00:00,8.8,0.9989705697907147,-0.04536298812925418,272.6,6.9,82.7,2970.0
2018-10-28 09:00:00,9.5,0.10973431109104559,0.9939609554551796,186.3,1.3,86.4,24770.0
2018-10-28 10:00:00,10.7,-0.22665130743685502,0.9739759672790518,166.9,2.2,85.6,19490.0
2018-10-28 11:00:00,11.9,-0.9838850379335415,0.17880221511634967,100.3,2.3,77.2,21600.0
2018-10-28 12:00:00,12.4,-0.5239859059700789,0.8517269341430478,148.4,1.7,78.3,18500.0
2018-10-28 13:00:00,15.0,-0.04361938736533589,0.9990482215818579,177.5,0.8,74.0,18350.0
2018-10-28 14:00:00,16.5,0.9420574527872966,-0.3354515697502554,289.6,3.6,60.7,24070.0
2018-10-28 15:00:00,16.3,0.7033947028105039,-0.7107994738729927,315.3,7.6,51.8,21080.0
2018-10-28 16:00:00,15.0,0.8461931661275641,-0.5328762760707297,302.2,6.1,49.3,31750.0
2018-10-28 17:00:00,11.7,0.6374239897486901,-0.770513242775789,320.4,4.0,65.7,40590.0
2018-10-28 18:00:00,11.2,0.6401096994849557,-0.7682835235935234,320.2,3.3,65.6,46530.0
2018-10-28 19:00:00,9.5,-0.26387304996537336,-0.9645574184577982,15.3,1.0,76.9,36320.0
2018-10-28 20:00:00,9.8,-0.052335956242944306,-0.9986295347545738,3.0,2.4,80.9,38210.0
2018-10-28 21:00:00,7.9,-0.7826081568524141,-0.6225146366376193,51.5,0.9,81.3,40770.0
2018-10-28 22:00:00,6.7,-0.17880221511635017,-0.9838850379335414,10.3,0.4,80.2,31300.0
2018-10-28 23:00:00,5.3,-0.4003490325568948,0.9163627295622396,156.4,0.1,91.5,16470.0
2018-10-29 00:00:00,4.4,-0.9018325264051136,-0.43208574880198236,64.4,1.0,93.8,11310.0
2018-10-29 01:00:00,4.5,-0.7912235329674902,0.6115270401858311,127.7,0.6,94.2,12250.0
2018-10-29 02:00:00,4.0,0.909961270876543,0.414693242656239,245.5,1.1,94.4,11870.0
2018-10-29 03:00:00,4.6,-1.8369701987210297e-16,-1.0,0.0,0.0,94.3,8450.0
2018-10-29 04:00:00,4.4,-0.9531906677929471,-0.3023698907504444,72.4,0.4,93.0,9190.0
2018-10-29 05:00:00,3.4,-0.8829475928589268,-0.46947156278589086,62.0,0.5,94.2,9060.0
2018-10-29 06:00:00,4.8,-0.8625136692072575,0.5060337641211637,120.4,0.3,94.4,15320.0
2018-10-29 07:00:00,4.6,-1.8369701987210297e-16,-1.0,0.0,0.0,93.8,7150.0
2018-10-29 08:00:00,5.8,-1.8369701987210297e-16,-1.0,0.0,0.0,94.1,17220.0
2018-10-29 09:00:00,9.2,-0.9510565162951536,0.30901699437494756,108.0,1.3,68.7,24230.0
2018-10-29 10:00:00,11.1,-0.9923319378854886,0.12360147674049268,97.1,1.2,53.3,29140.0
2018-10-29 11:00:00,12.3,0.9636304532086232,0.2672383760782569,254.5,1.4,46.5,25120.0
2018-10-29 12:00:00,11.4,0.9918944425900295,0.1270646086013507,262.7,2.8,51.7,37930.0
2018-10-29 13:00:00,11.3,0.1305261922200517,-0.9914448613738103,352.5,1.6,57.9,36110.0
2018-10-29 14:00:00,13.5,0.7372773368101242,-0.6755902076156602,312.5,3.5,42.5,39550.0
2018-10-29 15:00:00,12.7,0.6101451639012679,-0.7922896433551906,322.4,6.0,46.5,48100.0
2018-10-29 16:00:00,12.4,0.6004202253258837,-0.7996846584870909,323.1,4.2,43.7,41090.0
2018-10-29 17:00:00,11.3,0.8110638189893267,-0.5849576749872155,305.8,6.2,44.1,43780.0
2018-10-29 18:00:00,10.7,0.3189593092980705,-0.9477684100095856,341.4,3.3,50.9,47880.0
2018-10-29 19:00:00,9.8,0.4878596591387326,-0.8729220772698096,330.8,3.7,46.7,44250.0
2018-10-29 20:00:00,7.4,0.25206935824311405,-0.9677091704819712,345.4,3.8,57.3,33970.0
2018-10-29 21:00:00,6.1,-0.21984620435283728,-0.9755345439458567,12.7,3.2,61.1,34410.0
2018-10-29 22:00:00,5.7,-0.2856883674049735,-0.9583225744651334,16.6,2.4,56.0,33900.0
2018-10-29 23:00:00,5.0,-0.5417082102827399,-0.8405666034956842,32.8,0.9,54.6,37370.0
2018-10-30 00:00:00,3.6,0.14435620100097338,-0.9895257890689693,351.7,1.8,58.6,36200.0
2018-10-30 01:00:00,3.0,-1.8369701987210297e-16,-1.0,0.0,0.0,59.8,40370.0
2018-10-30 02:00:00,1.2,-0.02094241988335673,-0.9997806834748456,1.2,0.8,73.1,27260.0
2018-10-30 03:00:00,0.0,-0.10105629718294645,-0.9948807088287881,5.8,1.7,87.2,28690.0
2018-10-30 04:00:00,0.2,0.9238795325112866,-0.3826834323650898,292.5,0.5,82.9,29370.0
2018-10-30 05:00:00,-0.3,-0.9960410654107694,0.08889429686644143,95.1,0.3,89.2,19000.0
2018-10-30 06:00:00,-0.8,-0.788010753606722,0.6156614753256583,128.0,1.0,92.4,20050.0
2018-10-30 07:00:00,-1.2,-1.8369701987210297e-16,-1.0,0.0,0.0,92.7,9960.0
2018-10-30 08:00:00,2.4,-0.9969173337331279,0.07845909572784507,94.5,0.4,83.7,16170.0
2018-10-30 09:00:00,6.8,-0.5920131787992193,-0.805928282248516,36.3,0.2,48.0,32120.0
2018-10-30 10:00:00,8.1,-0.5707135676844322,-0.8211492091337038,34.8,3.7,38.9,40360.0
2018-10-30 11:00:00,9.5,0.5948227867513413,-0.8038568606172174,323.5,4.6,38.1,33140.0
2018-10-30 12:00:00,9.9,-0.026176948307873482,-0.9996573249755575,1.5,1.9,35.8,25260.0
2018-10-30 13:00:00,10.5,0.33051439271322325,-0.9438009515832294,340.7,3.0,36.7,26920.0
2018-10-30 14:00:00,11.4,0.9999939076577904,-0.0034906514152235335,270.2,2.3,34.8,35530.0
2018-10-30 15:00:00,11.0,0.9998157121216444,0.019197442399690064,268.9,4.0,38.2,44680.0
2018-10-30 16:00:00,10.6,0.8746197071393956,-0.484809620246337,299.0,3.4,41.0,42610.0
2018-10-30 17:00:00,9.6,0.7021530529951628,-0.7120260459909962,315.4,2.6,45.3,34540.0
2018-10-30 18:00:00,7.9,0.9092361090470683,-0.41628079226040154,294.6,1.5,52.1,30360.0
2018-10-30 19:00:00,7.5,0.977415894286096,-0.21132479645538849,282.2,1.4,56.4,37010.0
2018-10-30 20:00:00,7.1,-1.8369701987210297e-16,-1.0,0.0,0.0,67.0,27230.0
2018-10-30 21:00:00,7.5,-0.9636304532086232,0.26723837607825707,105.5,0.4,70.2,23990.0
2018-10-30 22:00:00,7.6,-0.9971851335251156,0.07497872682632804,94.3,0.7,72.3,19860.0
2018-10-30 23:00:00,7.7,-0.21132479645538849,0.977415894286096,167.8,0.6,73.7,20830.0
2018-10-31 00:00:00,8.0,-0.28066670892078804,-0.9598052919751869,16.3,1.5,60.4,29550.0
2018-10-31 01:00:00,7.9,-0.844327925502015,-0.5358267949789968,57.6,1.9,61.5,31420.0
2018-10-31 02:00:00,7.0,-0.35347484377925703,-0.9354440308298673,20.7,1.0,69.4,10420.0
2018-10-31 03:00:00,6.7,-0.9993908270190959,0.03489949670250114,92.0,0.5,74.9,30160.0
2018-10-31 04:00:00,6.1,0.9998476951563915,-0.01745240643728351,271.0,0.4,82.5,23340.0
2018-10-31 05:00:00,4.4,-0.06279051952931408,-0.9980267284282717,3.6,0.5,83.8,20470.0
2018-10-31 06:00:00,2.2,-1.8369701987210297e-16,-1.0,0.0,0.0,92.2,13590.0
2018-10-31 07:00:00,1.7,-1.8369701987210297e-16,-1.0,0.0,0.0,93.7,16240.0
2018-10-31 08:00:00,4.9,-0.8535507972753273,0.5210096318405765,121.4,0.7,87.9,17890.0
2018-10-31 09:00:00,8.3,-0.5863723567357895,-0.810041640445796,35.9,2.4,47.6,35450.0
2018-10-31 10:00:00,9.6,0.17364817766693044,-0.984807753012208,350.0,5.2,36.9,34670.0
2018-10-31 11:00:00,10.3,0.06975647374412523,-0.9975640502598242,356.0,2.9,35.9,26550.0
2018-10-31 12:00:00,10.6,-0.05930637357596167,-0.9982398279237653,3.4,2.9,35.3,30970.0
2018-10-31 13:00:00,11.9,0.3469356515732561,-0.9378889346118976,339.7,2.9,35.3,24890.0
2018-10-31 14:00:00,11.8,0.848048096156426,-0.5299192642332049,302.0,4.1,35.1,25100.0
2018-10-31 15:00:00,12.3,0.8141155183563193,-0.5807029557109397,305.5,1.9,35.9,30950.0
2018-10-31 16:00:00,11.8,0.45864955448431505,-0.8886172326549486,332.7,2.7,39.0,28540.0
2018-10-31 17:00:00,10.7,0.8703556959398996,-0.4924235601034671,299.5,1.6,46.2,27110.0
2018-10-31 18:00:00,8.8,0.9996573249755575,0.026176948307873153,268.5,1.6,53.6,28000.0
2018-10-31 19:00:00,5.3,-0.6414496315691579,0.7671651518152997,140.1,0.6,77.8,21270.0
2018-10-31 20:00:00,3.8,-1.8369701987210297e-16,-1.0,0.0,0.0,89.8,13630.0
2018-10-31 21:00:00,3.3,-0.7716245833877201,0.6360782202777637,129.5,0.6,91.2,10710.0
2018-10-31 22:00:00,2.3,-0.9958843986159702,0.09063258019777996,95.2,0.5,92.9,8290.0
2018-10-31 23:00:00,1.9,-0.9991943951144461,0.04013179253256002,92.3,0.6,93.5,7960.0
2018-11-01 00:00:00,1.4,-1.8369701987210297e-16,-1.0,0.0,0.0,94.0,6430.0
2018-11-01 01:00:00,1.2,-0.6347305132022676,-0.7727335734973512,39.4,0.2,94.5,8340.0
2018-11-01 02:00:00,0.8,-0.9218631515885004,0.3875155864521032,112.8,0.8,94.9,9240.0
2018-11-01 03:00:00,0.1,-0.9092361090470685,-0.416280792260401,65.4,1.0,95.0,6450.0
2018-11-01 04:00:00,0.1,-0.7408045962867501,0.6717205893229902,132.2,0.3,95.1,3610.0
2018-11-01 05:00:00,-0.2,-0.9483236552061994,-0.317304656405092,71.5,0.8,95.2,8740.0
2018-11-01 06:00:00,-0.5,-0.9348256763960144,-0.35510696240813705,69.2,1.1,95.3,7780.0
2018-11-01 07:00:00,-0.3,-0.9335804264972016,-0.3583679495453005,69.0,0.7,95.3,7240.0
2018-11-01 08:00:00,2.5,-0.9265286308718373,-0.3762242631393655,67.9,0.8,95.0,9870.0
